wl,g198_w,g498_w,g170_w,g934_w,g63_w,g454_w,g241_w,g5_w,g546_w,g968_w,g608_y,g654_y,g668_y,g16_y,g942_y,g859_y,g630_y,g674_y,g947_y,g354_y,g518_y,g181_y,g843_y,g26_y,g435_y,g64_y,g398_y,g604_y,g477_y,g227_y,g720_y,g357_y,g162_y,g607_y,g597_y,g65_y,g856_w,g728_w,g414_w,g871_w,g874_w,g741_w,g614_y,g168_y,g661_y
348,3.947313381,3.194519318,2.411997004,2.825132181,2.97655469,3.233554336,7.616998889,5.545898449,2.930505404,6.335897715,5.119810866,5.836495696,6.95197476,5.480278721,5.865472813,5.847872768,5.675338886,6.288297488,7.018132712,5.409227913,5.560422234,5.779251702,5.095225835,5.833433377,5.548266859,5.657818716,7.1233919,6.747229475,6.770231997,5.519053358,5.55275698,5.496039275,5.525062923,6.823671079,6.11892342,6.102520259,6.053747192,8.15825009,8.224141471,5.484960364,5.417972363,7.002184241,3.306319355,7.938182539,5.344715212
349,3.922270016,3.177450071,2.398537841,2.801998575,2.950287443,3.202954121,7.603896167,5.540050745,2.919522809,6.335446312,5.118774924,5.860025622,7.005108316,5.503925166,5.911074475,5.871486837,5.699257778,6.262257045,7.073064956,5.427502377,5.586743919,5.817220345,5.101212586,5.856709206,5.546408277,5.655085614,7.181263939,6.794650655,6.819315253,5.546895193,5.568432916,5.52359399,5.554403941,6.769951007,6.114047378,6.097600614,6.050330834,8.248821374,8.317465627,5.492698842,5.424503994,7.059145233,3.296652104,7.916781257,5.319502314
350,3.899033961,3.161945573,2.385904447,2.780155781,2.925410631,3.17434326,7.591217025,5.53451092,2.91012965,6.335955347,5.117999741,5.882469682,7.057152523,5.524458548,5.952156767,5.894174938,5.721112688,6.236610939,7.126870859,5.443817273,5.610309983,5.852780836,5.106548613,5.879027008,5.544269143,5.652258742,7.237953687,6.841092264,6.867063796,5.569874615,5.5832948,5.548274141,5.580970447,6.71704534,6.109067712,6.092801129,6.041305062,8.327659499,8.399921072,5.501640567,5.432096304,7.104629845,3.287257211,7.895753873,5.294974691
351,3.876595108,3.147062765,2.373415857,2.759144745,2.90070446,3.145947201,7.577091974,5.528399919,2.90175924,6.33634855,5.118551943,5.905840088,7.111129598,5.544359807,5.992127677,5.917772338,5.74252781,6.211365214,7.182674913,5.459547218,5.633096355,5.888461534,5.113073762,5.902246784,5.541881702,5.649399814,7.296754079,6.889249251,6.916251508,5.591041443,5.598785382,5.572665797,5.607389427,6.664971436,6.104291808,6.088248503,6.025435816,8.396898613,8.473572911,5.513455383,5.442186535,7.140077502,3.276674723,7.875803729,5.270329111
352,3.85377634,3.131705912,2.360364282,2.738379096,2.874898165,3.115871522,7.559817556,5.520910016,2.893672461,6.335513673,5.12132484,5.931945038,7.169721163,5.56627554,6.034758722,5.943924228,5.765200545,6.186475079,7.243249501,5.476211927,5.657288218,5.926845638,5.122521873,5.928037102,5.539279808,5.646492727,7.360586268,6.941514034,6.969409132,5.613918189,5.616203293,5.599465645,5.636370069,6.613790871,6.099835491,6.083856333,6.002824434,8.460486924,8.54215833,5.529374257,5.455829147,7.168861888,3.263525132,7.857540743,5.244758921
353,3.830697527,3.115989518,2.346881681,2.717880329,2.84822681,3.084437068,7.53990582,5.512274564,2.885887906,6.333659241,5.125961899,5.960193558,7.232020265,5.589739175,6.079496171,5.972089342,5.788800935,6.161896574,7.307656993,5.493587384,5.682563862,5.967387541,5.134397719,5.955850083,5.536459641,5.643473724,7.428461651,6.997078579,7.02574791,5.638101538,5.635126026,5.628149587,5.66736108,6.563516075,6.095502883,6.079456221,5.974519928,8.519017052,8.606181,5.548769726,5.472481155,7.191804123,3.248180178,7.840738815,5.218444022
354,3.80747854,3.100028086,2.333100011,2.697669939,2.820925458,3.051964684,7.517868816,5.502726915,2.87842417,6.330993781,5.132106586,5.989994674,7.297119952,5.614284138,6.125786293,6.001726411,5.812999023,6.13758574,7.374959756,5.511449572,5.708601576,6.009541635,5.148206073,5.985137846,5.533417383,5.640279049,7.499391626,7.055134853,7.084479086,5.663188176,5.655131075,5.658193523,5.699811165,6.514159479,6.091098104,6.074879771,5.941571309,8.573081619,8.666144592,5.571014325,5.491599574,7.209725322,3.231011603,7.825171841,5.191564315
355,3.784239249,3.083936119,2.31915123,2.677769421,2.793229171,3.018775213,7.494218591,5.492500425,2.871299848,6.327725818,5.139402367,6.020757411,7.364113273,5.639443856,6.173075358,6.032294171,5.837464852,6.113498616,7.444220157,5.529574476,5.735079649,6.052762314,5.163451707,6.015352512,5.530149215,5.636844945,7.572387593,7.114874821,7.144813901,5.688774788,5.675795931,5.689073357,5.733169032,6.465733514,6.086425277,6.069958587,5.905027589,8.623273243,8.722552776,5.595480592,5.512641421,7.223446604,3.212391148,7.81061372,5.1642997
356,3.761099524,3.067828122,2.305167297,2.658200272,2.765373014,2.985189501,7.469467196,5.481828447,2.864533533,6.324063877,5.147492708,6.051890795,7.432093274,5.664751757,6.220809635,6.063251353,5.861868464,6.089591244,7.514500564,5.54773808,5.761676371,6.096503969,5.179639395,6.0459462,5.526651318,5.633107657,7.64646095,7.175490452,7.205963597,5.714458058,5.696698089,5.72026499,5.766883387,6.418250609,6.081288523,6.064524271,5.86593778,8.670184547,8.775909224,5.621541062,5.53506371,7.233789084,3.192690552,7.796838347,5.136830077
357,3.738179234,3.051818597,2.291280169,2.638983986,2.737592049,2.951528392,7.444126678,5.470944333,2.85814382,6.320216484,5.156021074,6.082803853,7.500153005,5.689741268,6.268435394,6.094056692,5.885879903,6.065819663,7.584863344,5.565716367,5.788070031,6.140220994,5.196273908,6.076371031,5.522919874,5.629003427,7.720623095,7.23617371,7.267139417,5.739834673,5.71741504,5.751244323,5.800402937,6.371723196,6.075491964,6.058408427,5.825350894,8.714408149,8.826717605,5.648568272,5.558323457,7.241573882,3.172281558,7.783619622,5.109335347
358,3.715598251,3.036022048,2.277621804,2.620142059,2.710121339,2.91811273,7.418709087,5.460081439,2.852149304,6.316392164,5.164630932,6.11290561,7.567385513,5.713945816,6.315398904,6.124168921,5.909169211,6.042139915,7.654370865,5.583285323,5.813938918,6.18336778,5.21286002,6.106079124,5.518951063,5.6244685,7.793885427,7.296116562,7.327552604,5.764501317,5.737524278,5.781487258,5.833176387,6.326163704,6.06883972,6.051442659,5.784315942,8.756536671,8.875481592,5.675934758,5.581877678,7.247622113,3.151535905,7.770731442,5.081995411
359,3.693476444,3.020552979,2.26432416,2.601695986,2.683195949,2.88526336,7.393726471,5.449473117,2.846568578,6.312799443,5.172965747,6.141605092,7.632883845,5.736898828,6.361146434,6.153046772,5.931406431,6.018508039,7.722085494,5.600220929,5.838961321,6.225398721,5.228902504,6.1345226,5.514741067,5.619439118,7.865259345,7.354510976,7.3864144,5.788054675,5.756603295,5.810469698,5.864652444,6.281584563,6.061135915,6.043458569,5.743881937,8.797162732,8.922704855,5.703013058,5.605183388,7.252754895,3.130825334,7.757947705,5.054990169
360,3.671933684,3.005525892,2.251519195,2.583667263,2.65705094,2.853301126,7.369690879,5.439352721,2.841420237,6.309646847,5.180668985,6.168311326,7.695741051,5.758133731,6.405124253,6.18014898,5.952261605,5.994880077,7.787069599,5.616299172,5.862815531,6.265768209,5.243906132,6.161153579,5.510286067,5.613851525,7.933756247,7.410548917,7.442936047,5.810091432,5.774229585,5.837667544,5.894279815,6.237998205,6.052184668,6.034287761,5.705097889,8.836878954,8.968891064,5.729175706,5.627697602,7.257793345,3.110521587,7.745042307,5.028499521
361,3.65108984,2.991055292,2.239338867,2.566077385,2.631921377,2.822546873,7.347114361,5.429953605,2.836722875,6.3071429,5.187384112,6.192433336,7.755050177,5.777183953,6.446778632,6.204934278,5.971404776,5.971212068,7.848385548,5.631296035,5.885179836,6.303930637,5.257375677,6.185424181,5.505582244,5.607641965,7.998387532,7.463422351,7.496328787,5.830208273,5.78998064,5.862556697,5.921507206,6.19541706,6.041790102,6.023761838,5.669012812,8.876277956,9.014543891,5.753795239,5.648877337,7.26355858,3.090996403,7.731789147,5.002703368
362,3.631064783,2.977255682,2.227915133,2.548947847,2.608042322,2.793321445,7.326508964,5.421509122,2.832495087,6.30549613,5.192754594,6.213380149,7.809904272,5.79358292,6.485555838,6.226861399,5.988505987,5.947460053,7.905095707,5.644987501,5.905732526,6.339340398,5.268815911,6.206786525,5.50062578,5.600746682,8.058164598,7.512323246,7.545803863,5.848001885,5.803433953,5.88461306,5.945783323,6.153853558,6.029756339,6.011712405,5.636675716,8.915952358,9.060167006,5.776244195,5.668179608,7.270871718,3.072621525,7.717962122,4.977781611
363,3.611978382,2.964241565,2.217379951,2.532300144,2.585648839,2.765945687,7.308386737,5.414252627,2.828755467,6.30491506,5.196423897,6.23056079,7.859396383,5.80686406,6.520902143,6.245389076,6.003235281,5.923580072,7.956262445,5.657149556,5.92415189,6.371451884,5.277731607,6.224692732,5.495412855,5.593101918,8.112098844,7.556443568,7.590572518,5.863068951,5.814167017,5.903312534,5.966556873,6.113320129,6.015887499,5.997971063,5.609135614,8.956494782,9.106264081,5.795895108,5.68506143,7.280553876,3.055768691,7.70333513,4.953914149
364,3.593777712,2.951772288,2.207479153,2.516253367,2.564320971,2.739619389,7.290879788,5.407193323,2.825676108,6.304833929,5.199609903,6.24520603,7.906059839,5.817250933,6.553195941,6.261721982,6.015769176,5.899677297,8.004504743,5.66775707,5.940481326,6.401257761,5.285558072,6.240338716,5.489751777,5.584596417,8.162953226,7.598037521,7.632631701,5.875101075,5.82301692,5.919329503,5.984624903,6.07411746,6.000150543,5.98249386,5.580060576,8.990513499,9.14577244,5.813366524,5.700074261,7.284075505,3.038985588,7.688462006,4.930350945
365,3.576290235,2.939542288,2.197873496,2.500874414,2.543480788,2.713385265,7.272015725,5.399333766,2.823362995,6.304602227,5.203638253,6.258944539,7.952853529,5.825478774,6.583380321,6.277406971,6.026641025,5.875889533,8.052881552,5.677061944,5.955140404,6.430145372,5.293949508,6.255273499,5.483505545,5.575231965,8.213954151,7.639739217,7.674403041,5.884355411,5.831117516,5.933792188,6.001238759,6.036450987,5.982776965,5.965470795,5.543612106,9.011912319,9.172968887,5.829835653,5.71424897,7.274246491,3.020771143,7.674022198,4.906323145
366,3.559456408,2.927568703,2.188567326,2.486106501,2.523126388,2.687328541,7.252149847,5.390897334,2.821735554,6.304301358,5.208314048,6.271782194,7.999508842,5.831848516,6.611748591,6.29241605,6.036056123,5.852221773,8.101115192,5.685255698,5.968371674,6.45816112,5.302739037,6.269478861,5.476752378,5.565114377,8.264808198,7.681310484,7.715734797,5.89127697,5.838491446,5.946857247,6.016528602,6.000190262,5.963967691,5.947084393,5.501579361,9.023227171,9.19036631,5.84551303,5.727761689,7.253897103,3.001423962,7.659978023,4.881982429
367,3.543216688,2.915868671,2.179564992,2.471892841,2.503255871,2.661534446,7.231637456,5.382107407,2.820713214,6.304012725,5.213442388,6.283724872,8.045757168,5.836661096,6.638594055,6.306721229,6.044219764,5.828679013,8.148927983,5.692529856,5.980417683,6.485351406,5.311759781,6.282936583,5.469570494,5.554349466,8.315221941,7.722513151,7.756475227,5.896310763,5.845161354,5.958681338,6.03062459,5.96520484,5.943923646,5.927517181,5.455751498,9.02699398,9.200477599,5.86060919,5.740788549,7.225857608,2.981242648,7.646291798,4.857480474
368,3.527511531,2.904459329,2.170870841,2.458176647,2.483867338,2.636088207,7.210833853,5.373187362,2.820215403,6.303817731,5.218828374,6.294778451,8.091329895,5.840217448,6.664210022,6.320294513,6.051337244,5.805266244,8.196042247,5.699075938,5.991520982,6.511762634,5.32084486,6.295628445,5.462038113,5.543043048,8.364901957,7.763109045,7.796472592,5.899901799,5.85114988,5.96942112,6.043656881,5.931364275,5.922845756,5.906951688,5.407917674,9.025748674,9.205815641,5.875334669,5.75350568,7.192958277,2.960525807,7.632925842,4.83296896
369,3.512281393,2.893357817,2.162489221,2.444901135,2.464958887,2.611075053,7.190094337,5.364360579,2.820161547,6.303797781,5.224277107,6.304948809,8.135958413,5.842818507,6.688889798,6.333107911,6.057613857,5.78198846,8.242180303,5.705085468,6.001924118,6.537441207,5.329827395,6.307536228,5.454233453,5.531300935,8.413554822,7.802859995,7.835575149,5.90249509,5.856479668,5.97923325,6.055755634,5.89853812,5.900934945,5.88557044,5.359867046,9.022027181,9.208893325,5.8899,5.766089215,7.158029378,2.939572044,7.61984247,4.808599565
370,3.49746673,2.882581272,2.154424478,2.432009516,2.44652862,2.58658021,7.169774211,5.355850436,2.820471077,6.304034278,5.229593689,6.314241823,8.179374112,5.844765209,6.712926688,6.345133431,6.063254898,5.758850656,8.287064473,5.710749968,6.011869641,6.562433528,5.338540509,6.318641712,5.446234733,5.519228941,8.460887113,7.841527829,7.873631159,5.904535645,5.86117336,5.988274388,6.067051008,5.866595929,5.878392139,5.863555964,5.313388773,9.018365428,9.212223539,5.90451572,5.778715285,7.12390118,2.918679964,7.607004,4.784523968
371,3.483008,2.872146832,2.146680962,2.419445006,2.428574635,2.562688907,7.150228774,5.347880313,2.821063418,6.304608626,5.234583219,6.322663371,8.22130838,5.846358488,6.736614001,6.35634308,6.068465662,5.735857825,8.330417076,5.716260959,6.021600099,6.586786001,5.346817322,6.328926677,5.438120172,5.506932881,8.506605406,7.878874374,7.910488879,5.906468476,5.865253597,5.99670119,6.077673162,5.835407257,5.855418264,5.841090787,5.270272011,9.017299342,9.218319172,5.919392362,5.791560022,7.09340395,2.898148172,7.594372751,4.760893847
372,3.468845658,2.862071635,2.139263019,2.407150818,2.411095033,2.539486371,7.131813327,5.340673587,2.821858,6.305602227,5.2390508,6.330219329,8.261492607,5.84789928,6.760245043,6.366708866,6.073451444,5.71301496,8.371960433,5.721809965,6.031358041,6.610545027,5.354490955,6.338372905,5.429967988,5.494518568,8.550416277,7.91466146,7.94599657,5.908738593,5.868743022,6.004670315,6.087752254,5.804841656,5.832214244,5.818357437,5.232305917,9.02136485,9.229693112,5.934740463,5.804799556,7.069367959,2.878275272,7.581911038,4.737860881
373,3.45492016,2.852372818,2.132174996,2.395070165,2.394087913,2.517057831,7.114883171,5.334453639,2.822774249,6.307096487,5.242801532,6.336915576,8.299658183,5.849688519,6.78411312,6.376202796,6.078417538,5.690327056,8.411416865,5.727588506,6.041386016,6.633757011,5.36139453,6.346962176,5.421856401,5.482091815,8.592026302,7.948650915,7.980002489,5.911791006,5.871664277,6.012338422,6.097418444,5.774768682,5.808981004,5.795538441,5.201279649,9.03309788,9.248858248,5.950770558,5.818610019,7.054623475,2.859359869,7.56958118,4.715576749
374,3.441171964,2.843067521,2.125421242,2.383146262,2.377551376,2.495488513,7.099793607,5.329443846,2.823731595,6.309172807,5.245640516,6.342757988,8.335536496,5.852027142,6.808511538,6.384796878,6.08356924,5.667799104,8.448508692,5.733788106,6.051926573,6.656468355,5.367361167,6.35467627,5.41386363,5.469758438,8.631142059,7.980604565,8.012354897,5.916070726,5.874040004,6.019862169,6.106801889,5.745057887,5.785919471,5.772816325,5.178982365,9.055034358,9.278327467,5.967693181,5.833167543,7.052000766,2.841700569,7.557345492,4.694193129
375,3.427541526,2.834172881,2.119006104,2.371322322,2.36148352,2.474863646,7.086899935,5.325867588,2.824649464,6.311912593,5.247372853,6.347752444,8.368858936,5.855216082,6.833733606,6.39246312,6.089111844,5.6454361,8.482958234,5.740600286,6.063222261,6.678725462,5.372223988,6.361496968,5.406067892,5.457624249,8.667470122,8.01028424,8.042902051,5.922022764,5.875892845,6.027398213,6.116032749,5.715578825,5.763230569,5.750373617,5.167203221,9.089710213,9.320613659,5.985718867,5.848648258,7.064330102,2.825595977,7.545166294,4.6738617
376,3.41371986,2.825225624,2.112763321,2.359431097,2.345754477,2.454943958,7.074565745,5.32239867,2.824608331,6.314860187,5.247598695,6.350127913,8.398264673,5.856697212,6.857225222,6.397743077,6.092763145,5.622590393,8.513358581,5.746532216,6.073334179,6.698926382,5.375410626,6.365898463,5.397791764,5.444556609,8.699528731,8.03647457,8.070413593,5.926755988,5.87586643,6.032825118,6.123027879,5.686708809,5.73871113,5.726046927,5.156649152,9.124765708,9.363157276,6.000694007,5.861484019,7.07780483,2.809664517,7.532701119,4.653622529
377,3.39953714,2.815857022,2.106562849,2.347407823,2.330266192,2.435452989,7.061179075,5.31779867,2.823014723,6.317582345,5.246230455,6.348538386,8.423019944,5.854211151,6.876743486,6.399564442,6.092586509,5.598775419,8.538951096,5.750250472,6.080537408,6.71581368,5.376672079,6.366746747,5.38844142,5.429588898,8.726519954,8.058518326,8.094125269,5.927610283,5.872909951,6.034375764,6.12607769,5.658877614,5.710483064,5.69801041,5.138370799,9.148144395,9.393762931,6.009298761,5.868827996,7.078950021,2.792548904,7.519736017,4.632597937
378,3.385142556,2.806226027,2.100463361,2.33534944,2.315064484,2.416420182,7.0471319,5.312422623,2.820277142,6.320194092,5.243541619,6.343627273,8.443796744,5.848506951,6.893048504,6.398478431,6.089305589,5.574237803,8.560430508,5.752185688,6.085395466,6.729950534,5.376326519,6.3646113,5.378220481,5.413075966,8.749176116,8.077014546,8.114584503,5.925377183,5.867504396,6.032738283,6.125872681,5.632033489,5.679234911,5.666952911,5.114672876,9.162837131,9.415489753,6.012994316,5.871938299,7.071093529,2.774584175,7.506426083,4.611062984
379,3.370685297,2.79649159,2.09452353,2.323352889,2.300195172,2.39787498,7.032816195,5.306625566,2.816804094,6.322810451,5.239805674,6.336037982,8.461267063,5.840333668,6.906900382,6.395036259,6.083644041,5.549224169,8.578491547,5.752768498,6.088471876,6.741900118,5.374692119,6.360061603,5.367332565,5.395372657,8.768229542,8.09256227,8.132338717,5.920848223,5.860130754,6.028600808,6.123103348,5.606124682,5.645655215,5.633563272,5.087860101,9.171834774,9.431396875,6.013241859,5.872073034,7.057563203,2.756105364,7.492926409,4.589292728
380,3.356314553,2.786812665,2.08880203,2.311515108,2.285704075,2.379846825,7.018623933,5.300762535,2.813004082,6.325546444,5.235296108,6.326413924,8.476102895,5.830440356,6.919059228,6.389789142,6.076325516,5.523981142,8.593828944,5.752429535,6.090330155,6.75222561,5.372087051,6.353667134,5.355981291,5.37683382,8.784412554,8.105760536,8.147935332,5.914814937,5.851270011,6.022651472,6.118460188,5.581099442,5.610432516,5.598530338,5.060237187,9.178128179,9.444543426,6.011502579,5.870490311,7.041686897,2.73744751,7.479392089,4.567562229
381,3.342179516,2.777348205,2.083357532,2.299933039,2.271637012,2.36236516,7.00494709,5.295188566,2.80928561,6.328517096,5.230286408,6.315398507,8.488976233,5.819576068,6.930285147,6.383288295,6.06807367,5.498755346,8.607137428,5.751599433,6.091533826,6.761490184,5.368829486,6.345997373,5.344370279,5.357814302,8.798457478,8.117208384,8.161921771,5.90806886,5.841403157,6.015578408,6.112633698,5.556906016,5.574255357,5.562542953,5.034108851,9.184708204,9.457988536,6.009237663,5.868448237,7.026792463,2.718945647,7.465978215,4.546146544
382,3.328429374,2.76825716,2.078248711,2.288703621,2.258039803,2.34545943,6.99217764,5.290258694,2.806057183,6.331837429,5.22505006,6.303635141,8.500559068,5.808489859,6.941338245,6.376084934,6.059612155,5.473793406,8.61911173,5.750708825,6.092646407,6.770257019,5.365237596,6.337621801,5.332703147,5.33866895,8.811096636,8.127504853,8.174845457,5.901401525,5.831011178,6.008069749,6.106314374,5.533492652,5.53781228,5.526289961,5.011779809,9.194565707,9.474791337,6.007908298,5.867204922,7.016207752,2.700934812,7.452839882,4.525320734
